"id","resolution_date","source","Type","resolved_to","resolved","SPF_forecast","SPF_bs","Pub_forecast","Pub_bs","question","gpt_score","sonnet_score","deepseek_score","mean_z","LLM_typical_binary","LLM_typical_3"
"cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655","2024-10-19","wikipedia","Data",0,TRUE,0.05,0.0025,0.275,0.075625,"According to Wikipedia, will Sarasadat Khademalsharieh have an Elo rating on 2024-10-19 that's at least 1% higher than on 2024-07-12?",1,3,0,-1.4186893825022,"Atypical","Atypical"
"cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655","2025-01-17","wikipedia","Data",0,TRUE,0.2,0.04,0.375,0.140625,"According to Wikipedia, will Sarasadat Khademalsharieh have an Elo rating on 2025-01-17 that's at least 1% higher than on 2024-07-12?",5,3,0,-1.4186893825022,"Atypical","Atypical"
"cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655","2025-07-21","wikipedia","Data",0,TRUE,0.3,0.09,0.355,0.126025,"According to Wikipedia, will Sarasadat Khademalsharieh have an Elo rating on 2025-07-21 that's at least 1% higher than on 2024-07-12?",8,7,0,-1.4186893825022,"Atypical","Atypical"
"b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092","2024-07-28","wikipedia","Data",1,TRUE,1,0,0.46,0.2916,"According to Wikipedia, will Erigaisi Arjun have a FIDE ranking on 2024-07-28 as high or higher than their ranking on 2024-07-12?",9,8,10,-0.372150588880863,"Atypical","Borderline"
"b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092","2024-08-20","wikipedia","Data",1,TRUE,0.95,0.0025,0.5,0.25,"According to Wikipedia, will Erigaisi Arjun have a FIDE ranking on 2024-08-20 as high or higher than their ranking on 2024-07-12?",10,8,10,-0.372150588880863,"Atypical","Borderline"
"b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092","2024-10-19","wikipedia","Data",1,TRUE,0.9,0.01,0.58,0.1764,"According to Wikipedia, will Erigaisi Arjun have a FIDE ranking on 2024-10-19 as high or higher than their ranking on 2024-07-12?",3,8,8,-0.372150588880863,"Atypical","Borderline"
"b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092","2025-01-17","wikipedia","Data",1,TRUE,0.8,0.04,0.5,0.25,"According to Wikipedia, will Erigaisi Arjun have a FIDE ranking on 2025-01-17 as high or higher than their ranking on 2024-07-12?",2,8,10,-0.372150588880863,"Atypical","Borderline"
"b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092","2025-07-21","wikipedia","Data",1,TRUE,0.7,0.09,0.5,0.25,"According to Wikipedia, will Erigaisi Arjun have a FIDE ranking on 2025-07-21 as high or higher than their ranking on 2024-07-12?",2,7,0,-0.372150588880863,"Atypical","Borderline"
"38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.01,1e-04,"According to Wikipedia, will a vaccine have been developed for Melioidosis (Whitmore's disease) by 2024-07-28?",10,7,8,-0.662441651205217,"Atypical","Atypical"
"38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe","2024-08-20","wikipedia","Data",0,TRUE,0,0,0.02,4e-04,"According to Wikipedia, will a vaccine have been developed for Melioidosis (Whitmore's disease) by 2024-08-20?",10,7,8,-0.662441651205217,"Atypical","Atypical"
"38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe","2024-10-19","wikipedia","Data",0,TRUE,0,0,0.03,9e-04,"According to Wikipedia, will a vaccine have been developed for Melioidosis (Whitmore's disease) by 2024-10-19?",9,7,5,-0.662441651205217,"Atypical","Atypical"
"38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe","2025-01-17","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Melioidosis (Whitmore's disease) by 2025-01-17?",3,2,8,-0.662441651205217,"Atypical","Atypical"
"38ffedf32d4ca14903ace5aea31ec5a49444b8f646db87a8d0a32746c5359abe","2025-07-21","wikipedia","Data",0,TRUE,0.01,1e-04,0.09,0.0081,"According to Wikipedia, will a vaccine have been developed for Melioidosis (Whitmore's disease) by 2025-07-21?",1,3,5,-0.662441651205217,"Atypical","Atypical"
"9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.01,1e-04,"According to Wikipedia, will a vaccine have been developed for Cellulitis by 2024-07-28?",10,2,0,-1.6368529481221,"Atypical","Atypical"
"9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60","2024-08-20","wikipedia","Data",0,TRUE,0,0,0.015,0.000225,"According to Wikipedia, will a vaccine have been developed for Cellulitis by 2024-08-20?",10,2,0,-1.6368529481221,"Atypical","Atypical"
"9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60","2024-10-19","wikipedia","Data",0,TRUE,0,0,0.02,4e-04,"According to Wikipedia, will a vaccine have been developed for Cellulitis by 2024-10-19?",9,2,0,-1.6368529481221,"Atypical","Atypical"
"9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60","2025-01-17","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Cellulitis by 2025-01-17?",5,2,0,-1.6368529481221,"Atypical","Atypical"
"9fa89a7d296950fe794a71be32c65e5d50930a8dbe0f9a8c780f27eec1529e60","2025-07-21","wikipedia","Data",0,TRUE,0,0,0.075,0.005625,"According to Wikipedia, will a vaccine have been developed for Cellulitis by 2025-07-21?",7,2,0,-1.6368529481221,"Atypical","Atypical"
"8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.215,0.046225,"According to Wikipedia, will Alireza Firouzja have an Elo rating on 2024-07-28 that's at least 1% higher than on 2024-07-12?",10,8,0,-1.0047549550168,"Atypical","Atypical"
"8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be","2024-08-20","wikipedia","Data",0,TRUE,0.03,9e-04,0.275,0.075625,"According to Wikipedia, will Alireza Firouzja have an Elo rating on 2024-08-20 that's at least 1% higher than on 2024-07-12?",10,8,0,-1.0047549550168,"Atypical","Atypical"
"8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be","2024-10-19","wikipedia","Data",0,TRUE,0.275,0.075625,0.37,0.1369,"According to Wikipedia, will Alireza Firouzja have an Elo rating on 2024-10-19 that's at least 1% higher than on 2024-07-12?",3,7,0,-1.0047549550168,"Atypical","Atypical"
"8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be","2025-01-17","wikipedia","Data",0,TRUE,0.43,0.1849,0.5,0.25,"According to Wikipedia, will Alireza Firouzja have an Elo rating on 2025-01-17 that's at least 1% higher than on 2024-07-12?",0,8,10,-1.0047549550168,"Atypical","Atypical"
"8cdd7e6836d4ad5c7964232f54746ec002813b42220648e34541e1757fd1d2be","2025-07-21","wikipedia","Data",0,TRUE,0.55,0.3025,0.5,0.25,"According to Wikipedia, will Alireza Firouzja have an Elo rating on 2025-07-21 that's at least 1% higher than on 2024-07-12?",2,7,0,-1.0047549550168,"Atypical","Atypical"
"c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f","2024-07-28","wikipedia","Data",1,TRUE,1,0,0.35,0.4225,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on 2024-07-28 as high or higher than their ranking on 2024-07-12?",8,3,10,-0.3852234249862,"Atypical","Borderline"
"c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f","2024-08-20","wikipedia","Data",1,TRUE,0.875,0.015625,0.375,0.390625,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on 2024-08-20 as high or higher than their ranking on 2024-07-12?",10,8,10,-0.3852234249862,"Atypical","Borderline"
"c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f","2024-10-19","wikipedia","Data",1,TRUE,0.605,0.156025,0.35,0.4225,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on 2024-10-19 as high or higher than their ranking on 2024-07-12?",2,8,10,-0.3852234249862,"Atypical","Borderline"
"c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f","2025-01-17","wikipedia","Data",1,TRUE,0.525,0.225625,0.32,0.4624,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on 2025-01-17 as high or higher than their ranking on 2024-07-12?",0,8,10,-0.3852234249862,"Atypical","Borderline"
"c37effa43385e2f5a9a91bc99a278ac376fb8f10f1e11ea39fb621bfbf6e2c2f","2025-07-21","wikipedia","Data",0,TRUE,0.445,0.198025,0.3,0.09,"According to Wikipedia, will Viswanathan Anand have a FIDE ranking on 2025-07-21 as high or higher than their ranking on 2024-07-12?",1,7,10,-0.3852234249862,"Atypical","Borderline"
"2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Hepatitis D by 2024-07-28?",10,7,0,-0.736031605765208,"Atypical","Atypical"
"2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc","2024-08-20","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Hepatitis D by 2024-08-20?",10,8,8,-0.736031605765208,"Atypical","Atypical"
"2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc","2024-10-19","wikipedia","Data",0,TRUE,0,0,0.04,0.0016,"According to Wikipedia, will a vaccine have been developed for Hepatitis D by 2024-10-19?",10,7,0,-0.736031605765208,"Atypical","Atypical"
"2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc","2025-01-17","wikipedia","Data",0,TRUE,0,0,0.1,0.01,"According to Wikipedia, will a vaccine have been developed for Hepatitis D by 2025-01-17?",2,3,5,-0.736031605765208,"Atypical","Atypical"
"2cab1958b1bd726695b512f3fa260e0b2ad5dbeadc5c5e1bc5b35104733c57fc","2025-07-21","wikipedia","Data",0,TRUE,0,0,0.1,0.01,"According to Wikipedia, will a vaccine have been developed for Hepatitis D by 2025-07-21?",2,7,8,-0.736031605765208,"Atypical","Atypical"
"cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.01,1e-04,"According to Wikipedia, will a vaccine have been developed for Neonatal conjunctivitis (Ophthalmia neonatorum) by 2024-07-28?",10,2,0,-1.66033023252488,"Atypical","Atypical"
"cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81","2024-08-20","wikipedia","Data",0,TRUE,0,0,0.01,1e-04,"According to Wikipedia, will a vaccine have been developed for Neonatal conjunctivitis (Ophthalmia neonatorum) by 2024-08-20?",10,2,0,-1.66033023252488,"Atypical","Atypical"
"cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81","2024-10-19","wikipedia","Data",0,TRUE,0,0,0.015,0.000225,"According to Wikipedia, will a vaccine have been developed for Neonatal conjunctivitis (Ophthalmia neonatorum) by 2024-10-19?",10,2,0,-1.66033023252488,"Atypical","Atypical"
"cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81","2025-01-17","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Neonatal conjunctivitis (Ophthalmia neonatorum) by 2025-01-17?",2,2,8,-1.66033023252488,"Atypical","Atypical"
"cf373450466c71a49a7f2e82e176b66198255960bb1cf71d1721cd258d0c2b81","2025-07-21","wikipedia","Data",0,TRUE,0,0,0.1,0.01,"According to Wikipedia, will a vaccine have been developed for Neonatal conjunctivitis (Ophthalmia neonatorum) by 2025-07-21?",1,2,0,-1.66033023252488,"Atypical","Atypical"
"2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.03,9e-04,"According to Wikipedia, will a vaccine have been developed for Toxic shock syndrome (TSS) by 2024-07-28?",10,3,0,-1.69272321897935,"Atypical","Atypical"
"2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2","2024-08-20","wikipedia","Data",0,TRUE,0,0,0.05,0.0025,"According to Wikipedia, will a vaccine have been developed for Toxic shock syndrome (TSS) by 2024-08-20?",10,3,0,-1.69272321897935,"Atypical","Atypical"
"2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2","2024-10-19","wikipedia","Data",0,TRUE,0,0,0.095,0.009025,"According to Wikipedia, will a vaccine have been developed for Toxic shock syndrome (TSS) by 2024-10-19?",10,2,0,-1.69272321897935,"Atypical","Atypical"
"2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2","2025-01-17","wikipedia","Data",0,TRUE,0,0,0.1,0.01,"According to Wikipedia, will a vaccine have been developed for Toxic shock syndrome (TSS) by 2025-01-17?",3,2,0,-1.69272321897935,"Atypical","Atypical"
"2f9337f5d2cc530629386a651bc047c7b76cb3d2fa3222a2fca72a8a7a20e7b2","2025-07-21","wikipedia","Data",0,TRUE,0,0,0.135,0.018225,"According to Wikipedia, will a vaccine have been developed for Toxic shock syndrome (TSS) by 2025-07-21?",2,3,0,-1.69272321897935,"Atypical","Atypical"
"d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.15,0.0225,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on 2024-07-28 that's at least 1% higher than on 2024-07-12?",2,7,0,-1.47726112826923,"Atypical","Atypical"
"d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936","2024-08-20","wikipedia","Data",0,TRUE,0.02,4e-04,0.17,0.0289,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on 2024-08-20 that's at least 1% higher than on 2024-07-12?",9,7,0,-1.47726112826923,"Atypical","Atypical"
"d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936","2024-10-19","wikipedia","Data",0,TRUE,0.125,0.015625,0.3,0.09,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on 2024-10-19 that's at least 1% higher than on 2024-07-12?",2,8,0,-1.47726112826923,"Atypical","Atypical"
"d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936","2025-01-17","wikipedia","Data",0,TRUE,0.29,0.0841,0.32,0.1024,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on 2025-01-17 that's at least 1% higher than on 2024-07-12?",2,8,0,-1.47726112826923,"Atypical","Atypical"
"d61d058797047fb9793684b123dcf88a66f843695d9e65e9bc6df0f49ec9d936","2025-07-21","wikipedia","Data",0,TRUE,0.4,0.16,0.35,0.1225,"According to Wikipedia, will Nodirbek Abdusattorov have an Elo rating on 2025-07-21 that's at least 1% higher than on 2024-07-12?",0,7,0,-1.47726112826923,"Atypical","Atypical"
"7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a","2024-07-28","wikipedia","Data",1,TRUE,1,0,0.6,0.16,"According to Wikipedia, will César Cielo still hold the world record for 50m freestyle in long course (50 metres) swimming pools on 2024-07-28?",10,8,10,-0.0120651405220555,"Atypical","Borderline"
"7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a","2024-08-20","wikipedia","Data",1,TRUE,0.9,0.01,0.63,0.1369,"According to Wikipedia, will César Cielo still hold the world record for 50m freestyle in long course (50 metres) swimming pools on 2024-08-20?",10,8,10,-0.0120651405220555,"Atypical","Borderline"
"7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a","2024-10-19","wikipedia","Data",1,TRUE,0.85,0.0225,0.6,0.16,"According to Wikipedia, will César Cielo still hold the world record for 50m freestyle in long course (50 metres) swimming pools on 2024-10-19?",10,8,8,-0.0120651405220555,"Atypical","Borderline"
"7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a","2025-01-17","wikipedia","Data",1,TRUE,0.8,0.04,0.5,0.25,"According to Wikipedia, will César Cielo still hold the world record for 50m freestyle in long course (50 metres) swimming pools on 2025-01-17?",2,8,8,-0.0120651405220555,"Atypical","Borderline"
"7c17d34e37d8cea481d3933f4e1c2c091bd523c3980043e539cde90fbc08f29a","2025-07-21","wikipedia","Data",1,TRUE,0.7,0.09,0.5,0.25,"According to Wikipedia, will César Cielo still hold the world record for 50m freestyle in long course (50 metres) swimming pools on 2025-07-21?",1,8,10,-0.0120651405220555,"Atypical","Borderline"
"1b12215032357c20078f36029eca8e2c67788d7834cba572d712b7d769a288ee","2024-07-28","wikipedia","Data",0,TRUE,0,0,0.2,0.04,"According to Wikipedia, will Koneru Humpy have an Elo rating on 2024-07-28 that's at least 1% higher than on 2024-07-12?",2,3,0,-1.3238931644616,"Atypical","Atypical"
